	When	Rad	Tair	RH	Wind	Pressure	Prec	Cl	ew	rho_air	huma	DoY
635	2014-12-27 11:00:00	81.0	-8.254	89.9	0.4	81440.0	0.0012	0.7905541	295.571942	1.071008	0.0022657	361
636	2014-12-27 12:00:00	78.0	-8.154	91.7	0.5	81260.0	0.0011	0.7882548	303.8408781	1.0682376	0.0023345	361
637	2014-12-27 13:00:00	74.0	-7.754	90.6	0.6	81120.0	0.0005	0.7653074	309.6490874	1.0647899	0.0023834	361
638	2014-12-27 14:00:00	53.0	-7.454	89.4	1.6	81050.0	0.0001	0.7098324	312.7142518	1.0626698	0.0024092	361
639	2014-12-27 15:00:00	28.0	-7.054	87.8	2.8	81000.0	0.0	0.2778947	316.7302779	1.0604178	0.0024417	361
640	2014-12-27 16:00:00	0.0	-7.954	91.2	0.9	80940.0	0.0	0.6930694	306.9091262	1.0632284	0.0023675	361
641	2014-12-27 17:00:00	0.0	-8.754	92.1	0.8	80890.0	0.0	0.6930694	291.2414471	1.0657867	0.0022476	361
642	2014-12-27 18:00:00	0.0	-8.354	89.7	0.6	80870.0	0.0	0.6930694	292.6305934	1.0639136	0.0022589	361
643	2014-12-27 19:00:00	0.0	-8.354	89.1	0.9	80880.0	0.0	0.6930694	290.6731981	1.0640452	0.0022435	361
644	2014-12-27 20:00:00	0.0	-8.754	91.9	0.9	80900.0	0.0002	0.6930694	290.609001	1.0659185	0.0022424	361
645	2014-12-27 21:00:00	0.0	-9.054	91.3	0.3	80910.0	0.0001	0.6930694	282.0224366	1.0672612	0.0021756	361
646	2014-12-27 22:00:00	0.0	-8.854	92.0	0.9	80880.0	0.0001	0.6930694	288.6627335	1.0660582	0.0022279	361
647	2014-12-27 23:00:00	0.0	-8.754	89.5	2.4	80840.0	0.0	0.6930694	283.0196473	1.0651279	0.0021853	361
