,When,Rad,Tair,RH,Wind,Pressure,Prec,Cl,ew,rho_air,huma,DoY
441,2017-12-24 09:00:00,256.0,-12.854,91.7,0.3,83950.0,0.0,0.07765,209.37759,1.12353,0.00156,358
442,2017-12-24 10:00:00,344.0,-9.454,83.7,0.4,83930.0,0.0,0.03954,250.56675,1.10878,0.00186,358
443,2017-12-24 11:00:00,379.0,-6.054,84.3,0.3,83850.0,0.0,0.03023,328.31236,1.09362,0.00244,358
444,2017-12-24 12:00:00,359.0,-4.654,79.1,0.3,83790.0,0.0,0.02272,342.56085,1.08714,0.00255,358
445,2017-12-24 13:00:00,286.0,-2.754,68.6,0.3,83740.0,0.0,0.09,342.44633,1.07885,0.00255,358
446,2017-12-24 14:00:00,170.0,-3.054,73.4,0.6,83720.0,0.0,0.06927,358.33249,1.0798,0.00267,358
447,2017-12-24 15:00:00,30.0,-4.954,80.5,1.2,83700.0,0.0,0.13529,340.81904,1.08719,0.00254,358
448,2017-12-24 16:00:00,0.0,-6.354,87.3,1.0,83700.0,0.0,0.08578,332.29518,1.09289,0.00248,358
449,2017-12-24 17:00:00,0.0,-7.754,91.9,1.2,83720.0,0.0,0.08578,314.09218,1.09892,0.00234,358
450,2017-12-24 18:00:00,0.0,-10.054,98.7,1.0,83740.0,0.0,0.08578,281.84162,1.10879,0.0021,358
451,2017-12-24 19:00:00,0.0,-10.154,97.0,1.0,83740.0,0.0,0.08578,274.80909,1.10921,0.00205,358
452,2017-12-24 20:00:00,0.0,-11.354,95.7,0.9,83730.0,0.0,0.08578,246.48877,1.11416,0.00184,358
453,2017-12-24 21:00:00,0.0,-11.754,89.3,1.1,83720.0,0.0,0.08578,222.76649,1.11573,0.00166,358
454,2017-12-24 22:00:00,0.0,-12.754,89.7,1.2,83710.0,0.0,0.08578,206.47278,1.11988,0.00154,358
455,2017-12-24 23:00:00,0.0,-12.854,93.6,1.0,83690.0,0.0,0.08578,213.71584,1.12005,0.00159,358
456,2017-12-25 00:00:00,0.0,-13.754,89.6,0.9,83660.0,0.0,0.15985,190.17159,1.12353,0.00142,359
457,2017-12-25 01:00:00,0.0,-13.854,91.0,1.1,83640.0,0.0,0.15985,191.57501,1.1237,0.00143,359
458,2017-12-25 02:00:00,0.0,-13.854,89.5,1.1,83600.0,0.0,0.15985,188.41718,1.12316,0.00141,359
459,2017-12-25 03:00:00,0.0,-13.754,90.8,0.6,83560.0,0.0,0.15985,192.71854,1.12219,0.00144,359
460,2017-12-25 04:00:00,0.0,-13.854,87.9,1.1,83520.0,0.0,0.15985,185.04883,1.12208,0.00138,359
461,2017-12-25 05:00:00,0.0,-14.254,90.4,1.1,83500.0,0.0,0.15985,184.19346,1.12355,0.00138,359
462,2017-12-25 06:00:00,0.0,-14.054,89.4,1.0,83480.0,0.0,0.15985,185.15922,1.12241,0.00138,359
463,2017-12-25 07:00:00,5.0,-13.954,90.4,0.8,83460.0,0.0,0.15985,188.7655,1.12171,0.00141,359
464,2017-12-25 08:00:00,45.0,-14.554,88.8,0.8,83450.0,0.0,0.53579,176.5397,1.12418,0.00132,359
465,2017-12-25 09:00:00,255.0,-11.454,88.5,0.4,83440.0,0.0,0.08125,226.13161,1.11073,0.00169,359
466,2017-12-25 10:00:00,344.0,-8.654,90.6,0.3,83390.0,0.0,0.04768,288.7417,1.09831,0.00216,359
467,2017-12-25 11:00:00,381.0,-5.854,82.4,0.5,83290.0,0.0,0.05234,325.8413,1.0855,0.00244,359
468,2017-12-25 12:00:00,360.0,-3.454,75.3,0.4,83190.0,0.0,0.08364,356.81494,1.07455,0.00268,359
469,2017-12-25 13:00:00,287.0,-1.554,65.6,0.4,83120.0,0.0,0.0234,357.80375,1.06614,0.00269,359
470,2017-12-25 14:00:00,172.0,-1.354,65.2,0.7,83090.0,0.0,0.0368,360.88066,1.06497,0.00271,359
471,2017-12-25 15:00:00,30.0,-2.154,61.5,2.8,83080.0,0.0,0.13529,320.94289,1.06798,0.00241,359
472,2017-12-25 16:00:00,0.0,-4.054,69.8,3.1,83070.0,0.0,0.19144,316.23442,1.07539,0.00238,359
473,2017-12-25 17:00:00,0.0,-7.454,78.1,1.7,83050.0,0.0,0.19144,273.18773,1.08889,0.00205,359
474,2017-12-25 18:00:00,0.0,-7.954,85.7,1.6,83030.0,0.0,0.19144,288.40035,1.09068,0.00217,359
475,2017-12-25 19:00:00,0.0,-6.054,82.7,3.4,83000.0,0.0,0.19144,322.08105,1.08253,0.00242,359
476,2017-12-25 20:00:00,0.0,-3.254,86.1,5.1,82980.0,0.0,0.19144,414.12137,1.07104,0.00312,359
477,2017-12-25 21:00:00,0.0,-2.554,86.8,5.2,82950.0,0.0,0.19144,439.77132,1.06789,0.00332,359
478,2017-12-25 22:00:00,0.0,-3.454,85.7,4.3,82920.0,0.0,0.19144,406.09615,1.07106,0.00306,359
479,2017-12-25 23:00:00,0.0,-5.154,83.4,3.8,82890.0,0.0,0.19144,347.79612,1.07747,0.00262,359
480,2017-12-26 00:00:00,0.0,-4.854,82.9,3.2,82830.0,0.0,0.33507,353.64133,1.07548,0.00267,360
481,2017-12-26 01:00:00,0.0,-2.754,79.1,4.6,82770.0,0.0,0.33507,394.86159,1.06636,0.00298,360
482,2017-12-26 02:00:00,0.0,-4.354,81.9,1.8,82730.0,0.0,0.33507,362.78865,1.07219,0.00274,360
483,2017-12-26 03:00:00,0.0,-8.054,92.1,1.6,82660.0,0.0,0.33507,307.5438,1.08623,0.00232,360
484,2017-12-26 04:00:00,0.0,-8.054,90.7,1.3,82590.0,0.0,0.33507,302.86887,1.08531,0.00229,360
485,2017-12-26 05:00:00,0.0,-8.654,92.2,1.8,82510.0,0.0,0.33507,293.84089,1.08672,0.00222,360
486,2017-12-26 06:00:00,0.0,-8.954,93.5,1.8,82460.0,0.0,0.33507,291.08575,1.0873,0.0022,360
487,2017-12-26 07:00:00,4.0,-8.854,94.7,1.6,82430.0,0.0,0.33507,297.13436,1.08649,0.00225,360
488,2017-12-26 08:00:00,78.0,-7.854,93.2,1.4,82400.0,0.0,0.02,316.07899,1.082,0.0024,360
489,2017-12-26 09:00:00,216.0,-5.454,88.7,0.8,82360.0,0.0,0.22176,361.58269,1.07178,0.00274,360
490,2017-12-26 10:00:00,262.0,-1.354,82.1,2.7,82290.0,0.0,0.27469,454.42181,1.05471,0.00345,360
491,2017-12-26 11:00:00,183.0,-0.054,78.3,4.6,82230.0,0.0,0.54482,476.49598,1.04893,0.00363,360
492,2017-12-26 12:00:00,146.0,-0.054,76.6,5.4,82150.0,0.0,0.62836,466.1506,1.04791,0.00355,360
493,2017-12-26 13:00:00,154.0,0.046,73.0,4.2,82080.0,0.0,0.47415,447.47615,1.04663,0.00341,360
494,2017-12-26 14:00:00,62.0,-0.554,80.0,3.6,82050.0,0.0,0.6528,469.46227,1.04855,0.00358,360
495,2017-12-26 15:00:00,21.0,-1.154,85.1,3.2,82030.0,0.0,0.39471,477.98029,1.05061,0.00365,360
496,2017-12-26 16:00:00,0.0,-1.354,86.2,2.5,82010.0,0.0,0.58254,477.11523,1.05112,0.00364,360
497,2017-12-26 17:00:00,0.0,-1.754,90.8,1.4,81950.0,0.0002,0.58254,488.0242,1.0519,0.00373,360
498,2017-12-26 18:00:00,0.0,-2.054,93.3,1.0,81890.0,0.0007,0.58254,490.49997,1.0523,0.00375,360
499,2017-12-26 19:00:00,0.0,-2.154,94.5,0.8,81820.0,0.0006,0.58254,493.15614,1.05178,0.00377,360
500,2017-12-26 20:00:00,0.0,-1.954,91.7,1.1,81710.0,0.0001,0.58254,485.65596,1.0496,0.00372,360
501,2017-12-26 21:00:00,0.0,-1.654,89.9,1.7,81620.0,0.0002,0.58254,486.75374,1.04728,0.00373,360
502,2017-12-26 22:00:00,0.0,-1.754,91.5,1.7,81540.0,0.0003,0.58254,491.78651,1.04664,0.00377,360
503,2017-12-26 23:00:00,0.0,-1.854,91.7,2.5,81450.0,0.0001,0.58254,489.24693,1.04587,0.00376,360
504,2017-12-27 00:00:00,0.0,-1.954,88.9,3.2,81370.0,0.0001,0.13711,470.82677,1.04523,0.00362,361
505,2017-12-27 01:00:00,0.0,-1.954,89.1,1.8,81250.0,0.0,0.13711,471.886,1.04369,0.00363,361
506,2017-12-27 02:00:00,0.0,-1.954,88.7,1.4,81120.0,0.0002,0.13711,469.76754,1.04202,0.00362,361
507,2017-12-27 03:00:00,0.0,-2.354,87.1,3.0,81010.0,0.0,0.13711,447.87147,1.04214,0.00346,361
508,2017-12-27 04:00:00,0.0,-2.454,85.5,4.2,80920.0,0.0,0.13711,436.40394,1.04137,0.00337,361
509,2017-12-27 05:00:00,0.0,-2.254,82.9,5.0,80830.0,0.0,0.13711,429.43734,1.03944,0.00332,361
510,2017-12-27 06:00:00,0.0,-2.254,86.2,4.6,80800.0,0.0,0.13711,446.53195,1.03906,0.00346,361
511,2017-12-27 07:00:00,4.0,-1.954,84.9,4.0,80730.0,0.0,0.13711,449.64221,1.03701,0.00348,361
512,2017-12-27 08:00:00,39.0,-2.154,85.7,2.1,80660.0,0.0,0.51,447.23261,1.03687,0.00347,361
513,2017-12-27 09:00:00,69.0,-2.754,93.8,0.4,80610.0,0.0002,0.7514,468.24294,1.03853,0.00363,361
514,2017-12-27 10:00:00,100.0,-2.654,93.7,1.3,80490.0,0.0,0.72316,471.22543,1.0366,0.00366,361
515,2017-12-27 11:00:00,67.0,-2.454,94.7,1.6,80360.0,0.0007,0.83335,483.36202,1.03416,0.00376,361
516,2017-12-27 12:00:00,54.0,-2.154,95.3,1.6,80230.0,0.0008,0.86255,497.33101,1.03135,0.00388,361
517,2017-12-27 13:00:00,37.0,-2.154,96.7,1.2,80140.0,0.0018,0.87625,504.63703,1.03019,0.00394,361
518,2017-12-27 14:00:00,18.0,-2.054,97.0,0.9,80050.0,0.0014,0.91046,509.95174,1.02865,0.00399,361
519,2017-12-27 15:00:00,1.0,-2.054,95.9,1.6,79990.0,0.0016,0.56929,504.16878,1.02788,0.00395,361
520,2017-12-27 16:00:00,0.0,-2.154,96.3,1.5,79930.0,0.0014,0.53503,502.54959,1.02749,0.00394,361
521,2017-12-27 17:00:00,0.0,-2.254,96.6,1.6,79920.0,0.001,0.53503,500.40588,1.02774,0.00392,361
522,2017-12-27 18:00:00,0.0,-2.254,96.1,1.7,79920.0,0.0006,0.53503,497.81578,1.02774,0.0039,361
523,2017-12-27 19:00:00,0.0,-2.154,93.6,2.6,79890.0,0.0003,0.53503,488.45942,1.02698,0.00383,361
524,2017-12-27 20:00:00,0.0,-2.154,88.8,5.0,79870.0,0.0002,0.53503,463.41022,1.02672,0.00363,361
525,2017-12-27 21:00:00,0.0,-3.054,85.4,5.9,79930.0,0.0001,0.53503,416.91546,1.03091,0.00326,361
526,2017-12-27 22:00:00,0.0,-4.454,85.6,4.7,80040.0,0.0,0.53503,376.33688,1.03771,0.00294,361
527,2017-12-27 23:00:00,0.0,-4.954,87.5,4.0,80080.0,0.0,0.53503,370.45548,1.04016,0.00289,361
528,2017-12-28 00:00:00,0.0,-5.254,83.3,3.6,80110.0,0.0,0.06899,344.75843,1.04172,0.00269,362
529,2017-12-28 01:00:00,0.0,-5.854,86.6,1.4,80180.0,0.0,0.06899,342.44972,1.04497,0.00267,362
530,2017-12-28 02:00:00,0.0,-6.454,93.6,0.7,80240.0,0.0,0.06899,353.56024,1.0481,0.00275,362
531,2017-12-28 03:00:00,0.0,-6.454,93.4,1.1,80270.0,0.0,0.06899,352.80477,1.0485,0.00275,362
532,2017-12-28 04:00:00,0.0,-6.654,94.0,1.0,80300.0,0.0,0.06899,349.67335,1.04968,0.00272,362
533,2017-12-28 05:00:00,0.0,-6.954,94.4,1.2,80360.0,0.0,0.06899,343.16754,1.05164,0.00267,362
534,2017-12-28 06:00:00,0.0,-7.654,96.3,0.6,80410.0,0.0,0.06899,331.68584,1.05507,0.00258,362
535,2017-12-28 07:00:00,4.0,-7.454,93.8,1.0,80480.0,0.0,0.06899,328.10511,1.0552,0.00255,362
536,2017-12-28 08:00:00,49.0,-6.954,90.5,1.4,80540.0,0.0,0.38436,328.99007,1.054,0.00255,362
537,2017-12-28 09:00:00,105.0,-6.154,81.9,1.2,80610.0,0.0,0.60575,316.54083,1.05175,0.00245,362
538,2017-12-28 10:00:00,124.0,-6.354,79.9,1.8,80670.0,0.0,0.65672,304.12812,1.05333,0.00235,362
539,2017-12-28 11:00:00,126.0,-6.554,84.1,1.0,80690.0,0.0,0.6866,315.25249,1.05438,0.00244,362
540,2017-12-28 12:00:00,127.0,-6.954,88.3,1.9,80700.0,0.0001,0.67673,320.99252,1.05609,0.00248,362
541,2017-12-28 13:00:00,110.0,-7.354,87.3,1.2,80770.0,0.0,0.63208,307.73358,1.0586,0.00238,362
542,2017-12-28 14:00:00,75.0,-7.554,85.0,0.7,80860.0,0.0,0.6269,295.0365,1.06058,0.00228,362
543,2017-12-28 15:00:00,22.0,-7.754,77.9,2.4,80960.0,0.0,0.5688,266.24353,1.06269,0.00205,362
544,2017-12-28 16:00:00,0.0,-8.054,76.8,2.8,81040.0,0.0,0.38964,256.45346,1.06494,0.00197,362
545,2017-12-28 17:00:00,0.0,-8.454,77.6,2.5,81100.0,0.0,0.38964,251.19437,1.06734,0.00193,362
546,2017-12-28 18:00:00,0.0,-8.954,80.1,1.9,81190.0,0.0,0.38964,249.36865,1.07055,0.00192,362
547,2017-12-28 19:00:00,0.0,-9.554,87.1,1.2,81260.0,0.0,0.38964,258.70518,1.07391,0.00199,362
548,2017-12-28 20:00:00,0.0,-10.354,93.0,0.6,81330.0,0.0,0.38964,259.34403,1.07811,0.00199,362
549,2017-12-28 21:00:00,0.0,-10.854,96.1,0.3,81380.0,0.0,0.38964,257.57268,1.08083,0.00197,362
550,2017-12-28 22:00:00,0.0,-11.054,94.3,0.6,81460.0,0.0,0.38964,248.76001,1.08272,0.00191,362
551,2017-12-28 23:00:00,0.0,-11.354,83.1,0.7,81530.0,0.0,0.38964,214.0357,1.08489,0.00164,362
552,2017-12-29 00:00:00,0.0,-11.854,78.4,1.2,81580.0,0.0,0.06055,194.01498,1.08763,0.00148,363
553,2017-12-29 01:00:00,0.0,-12.654,79.2,1.0,81660.0,0.0,0.06055,183.78158,1.09204,0.0014,363
554,2017-12-29 02:00:00,0.0,-13.354,78.8,1.0,81720.0,0.0,0.06055,172.78011,1.09579,0.00132,363
555,2017-12-29 03:00:00,0.0,-13.354,80.1,0.7,81770.0,0.0,0.06055,175.63055,1.09646,0.00134,363
556,2017-12-29 04:00:00,0.0,-14.654,78.5,1.1,81790.0,0.0,0.06055,154.78685,1.10224,0.00118,363
557,2017-12-29 05:00:00,0.0,-17.054,84.3,0.7,81840.0,0.0,0.06055,136.20246,1.11325,0.00104,363
558,2017-12-29 06:00:00,0.0,-18.054,84.8,0.8,81890.0,0.0,0.06055,125.94006,1.1183,0.00096,363
559,2017-12-29 07:00:00,5.0,-19.554,86.8,0.8,81950.0,0.0,0.06055,113.44618,1.12574,0.00086,363
560,2017-12-29 08:00:00,43.0,-19.954,84.2,1.0,81980.0,0.0,0.45974,106.33023,1.12793,0.00081,363
561,2017-12-29 09:00:00,261.0,-18.554,82.4,0.5,81980.0,0.0,0.02,117.2947,1.12173,0.00089,363
562,2017-12-29 10:00:00,354.0,-16.554,79.2,0.5,81960.0,0.0,0.02,133.43078,1.11271,0.00101,363
563,2017-12-29 11:00:00,394.0,-15.854,75.8,0.5,81910.0,0.0,0.02,135.36567,1.10901,0.00103,363
564,2017-12-29 12:00:00,385.0,-13.354,67.3,0.5,81910.0,0.0,0.02,147.56474,1.09833,0.00112,363
565,2017-12-29 13:00:00,200.0,-12.254,60.2,0.8,81890.0,0.0,0.33106,144.26757,1.09344,0.0011,363
566,2017-12-29 14:00:00,95.0,-12.054,63.3,0.9,81910.0,0.0,0.52741,154.15423,1.09287,0.00117,363
567,2017-12-29 15:00:00,24.0,-12.254,69.6,0.6,81910.0,0.0,0.5296,166.7944,1.0937,0.00127,363
568,2017-12-29 16:00:00,0.0,-11.954,75.6,1.0,81890.0,0.0,0.18122,185.59179,1.09218,0.00141,363
569,2017-12-29 17:00:00,0.0,-12.054,78.0,1.1,81940.0,0.0,0.18122,189.95308,1.09327,0.00145,363
570,2017-12-29 18:00:00,0.0,-12.554,79.5,1.0,81910.0,0.0,0.18122,185.9719,1.09496,0.00142,363
571,2017-12-29 19:00:00,0.0,-11.954,78.6,1.3,81910.0,0.0,0.18122,192.95655,1.09245,0.00147,363
572,2017-12-29 20:00:00,0.0,-11.254,78.3,1.2,81870.0,0.0,0.18122,203.28773,1.089,0.00155,363
573,2017-12-29 21:00:00,0.0,-11.154,78.5,1.1,81820.0,0.0,0.18122,205.43777,1.08792,0.00157,363
574,2017-12-29 22:00:00,0.0,-10.054,84.4,1.4,81940.0,0.001,0.18122,241.00742,1.08496,0.00183,363
575,2017-12-29 23:00:00,0.0,-10.254,87.6,2.2,81970.0,0.0008,0.18122,246.22487,1.08618,0.00187,363
576,2017-12-30 00:00:00,0.0,-10.254,89.5,1.4,82010.0,0.0005,0.06239,251.56536,1.08671,0.00191,364
577,2017-12-30 01:00:00,0.0,-10.054,85.7,1.1,82060.0,0.0,0.06239,244.71962,1.08654,0.00186,364
578,2017-12-30 02:00:00,0.0,-9.954,84.7,1.6,82080.0,0.0,0.06239,243.77943,1.0864,0.00185,364
579,2017-12-30 03:00:00,0.0,-9.654,85.0,1.2,82080.0,0.0,0.06239,250.4909,1.08516,0.0019,364
580,2017-12-30 04:00:00,0.0,-8.854,88.3,1.3,82130.0,0.0004,0.06239,277.05347,1.08253,0.00211,364
581,2017-12-30 05:00:00,0.0,-8.154,96.7,1.1,82130.0,0.0004,0.06239,320.40799,1.07967,0.00244,364
582,2017-12-30 06:00:00,0.0,-7.754,96.6,1.1,82140.0,0.0001,0.06239,330.15565,1.07818,0.00251,364
583,2017-12-30 07:00:00,2.0,-7.554,98.0,0.5,82170.0,0.001,0.06239,340.15973,1.07776,0.00259,364
584,2017-12-30 08:00:00,29.0,-7.254,97.9,0.9,82180.0,0.0004,0.63564,347.76909,1.07668,0.00264,364
585,2017-12-30 09:00:00,79.0,-7.054,98.3,0.4,82180.0,0.0005,0.70337,354.60804,1.07587,0.0027,364
586,2017-12-30 10:00:00,98.0,-6.454,96.8,0.2,82230.0,0.0006,0.7287,365.64777,1.0741,0.00278,364
587,2017-12-30 11:00:00,126.0,-5.554,94.6,0.6,82230.0,0.0002,0.6866,382.71726,1.07049,0.00291,364
588,2017-12-30 12:00:00,116.0,-4.954,94.5,0.3,82230.0,0.0,0.70473,400.09192,1.06809,0.00304,364
589,2017-12-30 13:00:00,92.0,-4.254,92.2,1.2,82250.0,0.0001,0.69229,411.49518,1.06557,0.00313,364
590,2017-12-30 14:00:00,62.0,-4.454,91.7,0.9,82290.0,0.0,0.69157,403.15528,1.06688,0.00306,364
591,2017-12-30 15:00:00,20.0,-3.954,91.5,0.7,82370.0,0.0,0.608,417.66748,1.06594,0.00317,364
592,2017-12-30 16:00:00,0.0,-3.854,92.3,1.2,82430.0,0.0,0.40505,424.487,1.06632,0.00322,364
593,2017-12-30 17:00:00,0.0,-3.154,91.5,1.5,82460.0,0.0,0.40505,443.38373,1.06394,0.00336,364
594,2017-12-30 18:00:00,0.0,-2.454,90.4,1.5,82510.0,0.0,0.40505,461.41422,1.06183,0.0035,364
595,2017-12-30 19:00:00,0.0,-1.154,89.0,1.4,82570.0,0.0,0.40505,499.88538,1.05752,0.00379,364
596,2017-12-30 20:00:00,0.0,-0.754,92.0,1.3,82620.0,0.0,0.40505,532.06609,1.05661,0.00403,364
597,2017-12-30 21:00:00,0.0,-0.854,93.1,0.8,82630.0,0.0,0.40505,534.51148,1.05713,0.00405,364
598,2017-12-30 22:00:00,0.0,-1.854,95.3,1.2,82650.0,0.0,0.40505,508.45401,1.06128,0.00385,364
599,2017-12-30 23:00:00,0.0,-2.154,93.8,1.6,82620.0,0.0,0.40505,489.50313,1.06207,0.00371,364
600,2017-12-31 00:00:00,0.0,-2.054,93.3,1.6,82640.0,0.0,0.05121,490.49997,1.06193,0.00371,365
601,2017-12-31 01:00:00,0.0,-4.154,99.0,1.0,82690.0,0.0,0.05121,445.17455,1.07087,0.00337,365
602,2017-12-31 02:00:00,0.0,-6.054,99.6,1.2,82700.0,0.0,0.05121,387.8993,1.07862,0.00293,365
603,2017-12-31 03:00:00,0.0,-6.654,99.9,0.8,82720.0,0.0,0.05121,371.62093,1.08131,0.00281,365
604,2017-12-31 04:00:00,0.0,-8.454,100.0,0.7,82750.0,0.0,0.05121,323.70408,1.08906,0.00244,365
605,2017-12-31 05:00:00,0.0,-9.254,99.5,1.0,82780.0,0.0,0.05121,302.5759,1.09276,0.00228,365
606,2017-12-31 06:00:00,0.0,-10.754,100.0,0.8,82800.0,0.0,0.05121,270.1629,1.09927,0.00204,365
607,2017-12-31 07:00:00,4.0,-9.254,99.1,0.9,82830.0,0.0,0.05121,301.35952,1.09342,0.00227,365
608,2017-12-31 08:00:00,38.0,-11.554,96.6,0.8,82850.0,0.0,0.52256,244.86399,1.1033,0.00184,365
609,2017-12-31 09:00:00,248.0,-8.454,97.9,0.7,82840.0,0.0,0.06881,316.9063,1.09024,0.00239,365
610,2017-12-31 10:00:00,339.0,-7.754,98.8,0.4,82830.0,0.0,0.06153,337.67472,1.08724,0.00255,365
611,2017-12-31 11:00:00,378.0,-5.254,93.7,0.6,82770.0,0.0,0.0598,387.8015,1.07631,0.00293,365
612,2017-12-31 12:00:00,361.0,-3.254,90.3,0.6,82710.0,0.0,0.08109,434.32241,1.06756,0.00328,365
613,2017-12-31 13:00:00,293.0,-2.754,89.1,0.6,82650.0,0.0,0.02,444.78088,1.06481,0.00337,365
614,2017-12-31 14:00:00,197.0,0.246,77.8,2.5,82610.0,0.0,0.02,483.85807,1.05262,0.00366,365
615,2017-12-31 15:00:00,50.0,0.746,75.4,4.5,82570.0,0.0,0.02,486.17538,1.05019,0.00368,365
616,2017-12-31 16:00:00,0.0,-1.054,85.0,3.5,82520.0,0.0,0.07308,480.9253,1.05649,0.00365,365
617,2017-12-31 17:00:00,0.0,-0.754,87.2,4.9,82500.0,0.0,0.07308,504.30612,1.05508,0.00383,365
618,2017-12-31 18:00:00,0.0,-0.554,87.6,4.8,82470.0,0.0,0.07308,514.06118,1.05392,0.0039,365
619,2017-12-31 19:00:00,0.0,-0.054,85.6,4.3,82450.0,0.0,0.07308,520.92025,1.05173,0.00395,365
620,2017-12-31 20:00:00,0.0,-0.154,84.7,3.9,82440.0,0.0,0.07308,511.71569,1.05199,0.00388,365
621,2017-12-31 21:00:00,0.0,-0.854,84.3,3.8,82400.0,0.0,0.07308,483.98837,1.05418,0.00367,365
622,2017-12-31 22:00:00,0.0,-1.554,85.7,4.1,82350.0,0.0,0.07308,467.43569,1.05626,0.00355,365
623,2017-12-31 23:00:00,0.0,-1.954,85.5,3.1,82320.0,0.0,0.07308,452.8199,1.05743,0.00344,365
624,2018-01-01 00:00:00,0.0,-2.154,86.1,2.6,82300.0,0.0,0.13169,449.32004,1.05796,0.00341,1
625,2018-01-01 01:00:00,0.0,-1.554,83.2,2.7,82270.0,0.0,0.13169,453.79988,1.05523,0.00345,1
626,2018-01-01 02:00:00,0.0,-2.554,87.1,1.2,82240.0,0.0,0.13169,441.29126,1.05875,0.00336,1
627,2018-01-01 03:00:00,0.0,-2.854,89.4,1.2,82200.0,0.0,0.13169,442.97837,1.05941,0.00337,1
628,2018-01-01 04:00:00,0.0,-3.354,93.5,0.7,82150.0,0.0003,0.13169,446.37435,1.06072,0.0034,1
629,2018-01-01 05:00:00,0.0,-3.054,96.0,0.6,82100.0,0.0003,0.13169,468.66375,1.0589,0.00357,1
630,2018-01-01 06:00:00,0.0,-3.154,95.8,0.4,82070.0,0.0008,0.13169,464.22034,1.05891,0.00354,1
631,2018-01-01 07:00:00,0.0,-1.754,88.8,5.5,82140.0,0.0004,0.13169,477.27477,1.05434,0.00364,1
632,2018-01-01 08:00:00,6.0,-1.954,86.2,4.2,82240.0,0.0,0.13169,456.52719,1.0564,0.00347,1
633,2018-01-01 09:00:00,52.0,-3.154,90.7,1.7,82270.0,0.0,0.80324,439.50715,1.06149,0.00334,1
634,2018-01-01 10:00:00,101.0,-3.354,90.8,0.9,82280.0,0.0,0.7172,433.4844,1.0624,0.00329,1
635,2018-01-01 11:00:00,229.0,-3.154,88.2,0.9,82210.0,0.0,0.42896,427.39284,1.06071,0.00325,1
636,2018-01-01 12:00:00,221.0,-2.554,79.3,1.1,82130.0,0.0,0.48062,401.77264,1.05733,0.00306,1
637,2018-01-01 13:00:00,356.0,-2.254,67.2,3.3,82070.0,0.0,0.02,348.10844,1.05539,0.00265,1
638,2018-01-01 14:00:00,265.0,-2.154,61.8,2.1,82020.0,0.0,0.24725,322.50846,1.05436,0.00246,1
639,2018-01-01 15:00:00,110.0,-3.954,72.2,1.1,81950.0,0.0,0.21314,329.56931,1.0605,0.00251,1
640,2018-01-01 16:00:00,15.0,-6.454,86.7,1.3,81910.0,0.0,0.6027,327.4965,1.06992,0.0025,1
641,2018-01-01 17:00:00,0.0,-9.254,94.1,0.8,81850.0,0.0,0.30729,286.1547,1.08048,0.00218,1
642,2018-01-01 18:00:00,0.0,-9.754,92.3,1.2,81800.0,0.0,0.30729,269.87202,1.08187,0.00206,1
643,2018-01-01 19:00:00,0.0,-10.154,95.5,1.3,81760.0,0.0,0.30729,270.55947,1.08298,0.00207,1
644,2018-01-01 20:00:00,0.0,-11.254,97.3,1.7,81750.0,0.0,0.30729,252.61681,1.0874,0.00193,1
645,2018-01-01 21:00:00,0.0,-10.754,85.5,1.0,81780.0,0.0,0.30729,230.98928,1.08573,0.00176,1
646,2018-01-01 22:00:00,0.0,-9.454,83.4,1.7,81790.0,0.0,0.30729,249.66866,1.08051,0.0019,1
647,2018-01-01 23:00:00,0.0,-9.354,84.7,1.2,81800.0,0.0,0.30729,255.558,1.08023,0.00195,1
648,2018-01-02 00:00:00,0.0,-7.654,80.0,2.4,81830.0,0.0,0.21482,275.54379,1.0737,0.0021,2
649,2018-01-02 01:00:00,0.0,-3.954,68.4,4.3,81860.0,0.0,0.21482,312.22356,1.05934,0.00238,2
650,2018-01-02 02:00:00,0.0,-3.354,71.3,5.7,81910.0,0.0,0.21482,340.39028,1.05763,0.0026,2
651,2018-01-02 03:00:00,0.0,-5.154,91.8,3.1,81940.0,0.0,0.21482,382.82595,1.06512,0.00292,2
652,2018-01-02 04:00:00,0.0,-4.654,89.3,3.2,81990.0,0.0,0.21482,386.73431,1.06378,0.00295,2
653,2018-01-02 05:00:00,0.0,-6.454,93.3,2.3,82020.0,0.0,0.21482,352.42703,1.07136,0.00268,2
654,2018-01-02 06:00:00,0.0,-5.854,85.3,2.0,82080.0,0.0,0.21482,337.30902,1.06973,0.00257,2
655,2018-01-02 07:00:00,0.0,-4.754,72.0,3.5,82120.0,0.0,0.21482,309.47013,1.06587,0.00235,2
656,2018-01-02 08:00:00,18.0,-4.954,82.1,2.5,82200.0,0.0,0.59909,347.59309,1.0677,0.00264,2
657,2018-01-02 09:00:00,112.0,-5.154,83.3,1.3,82270.0,0.0,0.59348,347.3791,1.06941,0.00264,2
658,2018-01-02 10:00:00,134.0,-4.554,82.8,2.0,82340.0,0.0,0.63923,361.29657,1.06793,0.00274,2
659,2018-01-02 11:00:00,271.0,-4.454,86.8,1.0,82420.0,0.0001,0.34425,381.61263,1.06857,0.00289,2
660,2018-01-02 12:00:00,250.0,-3.554,71.5,1.9,82410.0,0.0,0.41247,336.28835,1.06487,0.00255,2
661,2018-01-02 13:00:00,187.0,-3.554,64.4,2.6,82420.0,0.0,0.48522,302.89468,1.065,0.00229,2
