	Date	Time	Icethick	Rate	Slush	Load	Tair
388	2017-12-22	04:00:00	12.5	1.1	2.3	38.3	-8.5
389	2017-12-22	05:00:00	12.5	1.1	2.3	38.3	-8.4
390	2017-12-22	06:00:00	13.0	1.1	2.3	38.3	-9.7
391	2017-12-22	07:00:00	13.0	1.1	2.3	38.3	-9.3
392	2017-12-22	08:00:00	13.0	1.1	2.3	38.3	-7.7
393	2017-12-22	09:00:00	13.0	1.1	2.3	38.3	-6.0
394	2017-12-22	10:00:00	13.0	1.1	2.3	38.3	-5.2
395	2017-12-22	11:00:00	13.0	1.1	2.3	38.3	-4.1
396	2017-12-22	12:00:00	13.0	1.1	2.3	38.3	-2.5
397	2017-12-22	13:00:00	13.0	1.1	2.3	38.3	-1.6
398	2017-12-22	14:00:00	13.0	1.1	2.3	38.3	-1.3
399	2017-12-22	15:00:00	13.0	1.1	2.3	38.3	-1.5
400	2017-12-22	16:00:00	13.0	1.1	2.3	38.3	-1.5
401	2017-12-22	17:00:00	13.0	1.1	2.3	38.3	-1.5
402	2017-12-22	18:00:00	13.5	1.1	2.3	38.3	-1.6
403	2017-12-22	19:00:00	13.5	1.1	2.3	38.3	-2.7
404	2017-12-22	20:00:00	13.5	1.2	2.3	38.3	-3.0
405	2017-12-22	21:00:00	13.5	1.2	2.3	38.3	-5.1
406	2017-12-22	22:00:00	13.5	1.2	2.3	38.3	-6.2
407	2017-12-22	23:00:00	13.5	1.2	2.3	38.3	-7.8
408	2017-12-23	00:00:00	13.5	1.2	2.3	38.3	-8.8
409	2017-12-23	01:00:00	13.5	1.2	2.3	38.3	-9.4
410	2017-12-23	02:00:00	13.5	1.2	2.3	38.3	-10.4
411	2017-12-23	03:00:00	13.5	1.2	2.3	38.3	-10.3
412	2017-12-23	04:00:00	13.5	1.2	2.3	38.3	-11.7
413	2017-12-23	05:00:00	14.0	1.3	2.3	38.3	-12.3
414	2017-12-23	06:00:00	14.0	1.3	2.3	38.3	-12.4
415	2017-12-23	07:00:00	14.0	1.3	2.3	38.3	-13.1
416	2017-12-23	08:00:00	14.0	1.3	2.3	38.3	-12.4
417	2017-12-23	09:00:00	14.0	1.3	2.3	38.3	-11.8
418	2017-12-23	10:00:00	14.0	1.3	2.3	38.3	-8.3
419	2017-12-23	11:00:00	14.0	1.3	2.3	38.3	-6.0
420	2017-12-23	12:00:00	14.0	1.3	2.3	38.3	-4.3
421	2017-12-23	13:00:00	14.5	1.4	2.3	38.3	-2.7
422	2017-12-23	14:00:00	14.5	1.4	2.3	38.3	-3.8
423	2017-12-23	15:00:00	14.5	1.4	2.3	38.3	-4.5
424	2017-12-23	16:00:00	14.5	1.4	2.3	38.3	-6.8
425	2017-12-23	17:00:00	14.5	1.4	2.3	38.3	-8.7
426	2017-12-23	18:00:00	14.5	1.4	2.3	38.3	-9.5
427	2017-12-23	19:00:00	14.5	1.4	2.3	38.3	-9.8
428	2017-12-23	20:00:00	14.5	1.4	2.3	38.3	-10.6
429	2017-12-23	21:00:00	14.5	1.4	2.3	38.3	-11.6
430	2017-12-23	22:00:00	14.5	1.5	2.3	38.3	-12.5
431	2017-12-23	23:00:00	15.0	1.5	2.3	38.3	-12.4
432	2017-12-24	00:00:00	15.0	1.5	2.3	38.3	-13.7
433	2017-12-24	01:00:00	15.0	1.5	2.3	38.3	-14.1
434	2017-12-24	02:00:00	15.0	1.5	2.3	38.3	-13.5
435	2017-12-24	03:00:00	15.0	1.5	2.3	38.3	-14.5
436	2017-12-24	04:00:00	15.0	1.5	2.3	38.3	-14.8
437	2017-12-24	05:00:00	15.0	1.5	2.3	38.3	-14.6
438	2017-12-24	06:00:00	15.5	1.5	2.3	38.3	-15.8
439	2017-12-24	07:00:00	15.5	1.5	2.3	38.3	-14.8
440	2017-12-24	08:00:00	15.5	1.5	2.3	38.3	-15.1
441	2017-12-24	09:00:00	15.5	1.5	2.3	38.3	-12.9
442	2017-12-24	10:00:00	15.5	1.5	2.3	38.3	-9.5
443	2017-12-24	11:00:00	15.5	1.5	2.3	38.3	-6.1
444	2017-12-24	12:00:00	15.5	1.5	2.3	38.3	-4.7
445	2017-12-24	13:00:00	16.0	1.5	2.3	38.3	-2.8
446	2017-12-24	14:00:00	16.0	1.5	2.3	38.3	-3.1
447	2017-12-24	15:00:00	16.0	1.5	2.3	38.3	-5.0
448	2017-12-24	16:00:00	16.0	1.5	2.3	38.3	-6.4
449	2017-12-24	17:00:00	16.0	1.5	2.3	38.3	-7.8
450	2017-12-24	18:00:00	16.0	1.5	2.3	38.3	-10.1
451	2017-12-24	19:00:00	16.0	1.5	2.3	38.3	-10.2
452	2017-12-24	20:00:00	16.0	1.5	2.3	38.3	-11.4
453	2017-12-24	21:00:00	16.0	1.4	2.3	38.3	-11.8
454	2017-12-24	22:00:00	16.5	1.4	2.3	38.3	-12.8
455	2017-12-24	23:00:00	16.5	1.4	2.3	38.3	-12.9
456	2017-12-25	00:00:00	16.5	1.4	2.3	38.3	-13.8
457	2017-12-25	01:00:00	16.5	1.4	2.3	38.3	-13.9
458	2017-12-25	02:00:00	16.5	1.4	2.3	38.3	-13.9
459	2017-12-25	03:00:00	16.5	1.3	2.3	38.3	-13.8
460	2017-12-25	04:00:00	16.5	1.3	2.3	38.3	-13.9
461	2017-12-25	05:00:00	17.0	1.3	2.3	38.3	-14.3
462	2017-12-25	06:00:00	17.0	1.3	2.3	38.3	-14.1
463	2017-12-25	07:00:00	17.0	1.3	2.3	38.3	-14.0
464	2017-12-25	08:00:00	17.0	1.2	2.3	38.3	-14.6
465	2017-12-25	09:00:00	17.0	1.2	2.3	38.3	-11.5
466	2017-12-25	10:00:00	17.0	1.2	2.3	38.3	-8.7
467	2017-12-25	11:00:00	17.0	1.1	2.3	38.3	-5.9
468	2017-12-25	12:00:00	17.0	1.1	2.3	38.3	-3.5
469	2017-12-25	13:00:00	17.5	1.1	2.3	38.3	-1.6
470	2017-12-25	14:00:00	17.5	1.1	2.3	38.3	-1.4
471	2017-12-25	15:00:00	17.5	1.0	2.3	38.3	-2.2
472	2017-12-25	16:00:00	17.5	1.0	2.3	38.3	-4.1
473	2017-12-25	17:00:00	17.5	1.0	2.3	38.3	-7.5
474	2017-12-25	18:00:00	17.5	1.0	2.3	38.3	-8.0
475	2017-12-25	19:00:00	17.5	0.9	2.3	38.3	-6.1
476	2017-12-25	20:00:00	17.5	0.9	2.3	38.3	-3.3
477	2017-12-25	21:00:00	17.5	0.9	2.3	38.3	-2.6
478	2017-12-25	22:00:00	17.5	0.9	2.3	38.3	-3.5
479	2017-12-25	23:00:00	17.5	0.9	2.3	38.3	-5.2
480	2017-12-26	00:00:00	17.5	0.8	2.3	38.3	-4.9
481	2017-12-26	01:00:00	17.5	0.8	2.3	38.3	-2.8
482	2017-12-26	02:00:00	17.5	0.8	2.3	38.3	-4.4
483	2017-12-26	03:00:00	17.5	0.8	2.3	38.3	-8.1
484	2017-12-26	04:00:00	17.5	0.8	2.3	38.3	-8.1
485	2017-12-26	05:00:00	18.0	0.7	2.3	38.3	-8.7
486	2017-12-26	06:00:00	18.0	0.7	2.3	38.3	-9.0
487	2017-12-26	07:00:00	18.0	0.7	2.3	38.3	-8.9
488	2017-12-26	08:00:00	18.0	0.7	2.3	38.3	-7.9
489	2017-12-26	09:00:00	18.0	0.7	2.3	38.3	-5.5
490	2017-12-26	10:00:00	18.0	0.7	2.3	38.3	-1.4
491	2017-12-26	11:00:00	18.0	0.7	2.3	38.3	-0.1
492	2017-12-26	12:00:00	18.0	0.7	2.3	38.3	-0.1
493	2017-12-26	13:00:00	18.0	0.7	2.3	38.3	0.0
494	2017-12-26	14:00:00	18.0	0.6	2.3	38.3	-0.6
495	2017-12-26	15:00:00	18.0	0.6	2.3	38.3	-1.2
496	2017-12-26	16:00:00	18.0	0.6	2.3	38.3	-1.4
497	2017-12-26	17:00:00	18.0	0.6	2.3	38.3	-1.8
498	2017-12-26	18:00:00	18.0	0.6	2.3	40.8	-2.1
499	2017-12-26	19:00:00	18.0	0.6	2.3	40.8	-2.2
500	2017-12-26	20:00:00	18.0	0.6	2.3	40.8	-2.0
501	2017-12-26	21:00:00	18.0	0.6	2.3	40.8	-1.7
502	2017-12-26	22:00:00	18.0	0.6	2.3	40.8	-1.8
503	2017-12-26	23:00:00	18.0	0.6	2.3	40.8	-1.9
504	2017-12-27	00:00:00	18.0	0.6	2.3	40.8	-2.0
505	2017-12-27	01:00:00	18.5	0.5	2.3	40.8	-2.0
506	2017-12-27	02:00:00	18.5	0.5	2.3	40.8	-2.0
507	2017-12-27	03:00:00	18.5	0.5	2.3	40.8	-2.4
508	2017-12-27	04:00:00	18.5	0.5	2.3	40.8	-2.5
509	2017-12-27	05:00:00	18.5	0.5	2.3	40.8	-2.3
510	2017-12-27	06:00:00	18.5	0.5	2.3	40.8	-2.3
511	2017-12-27	07:00:00	18.5	0.5	2.3	40.8	-2.0
512	2017-12-27	08:00:00	18.5	0.5	2.3	40.8	-2.2
513	2017-12-27	09:00:00	18.5	0.5	2.3	40.8	-2.8
514	2017-12-27	10:00:00	18.5	0.5	2.3	40.8	-2.7
515	2017-12-27	11:00:00	18.5	0.6	2.3	43.3	-2.5
516	2017-12-27	12:00:00	18.5	0.6	2.3	43.3	-2.2
517	2017-12-27	13:00:00	18.5	0.6	2.3	45.8	-2.2
518	2017-12-27	14:00:00	18.5	0.6	2.3	45.8	-2.1
519	2017-12-27	15:00:00	18.5	0.6	2.3	48.3	-2.1
520	2017-12-27	16:00:00	18.5	0.6	2.3	48.3	-2.2
521	2017-12-27	17:00:00	18.5	0.6	2.3	50.8	-2.3
522	2017-12-27	18:00:00	18.5	0.7	2.3	50.8	-2.3
523	2017-12-27	19:00:00	18.5	0.7	2.3	50.8	-2.2
524	2017-12-27	20:00:00	18.5	0.7	2.3	50.8	-2.2
525	2017-12-27	21:00:00	18.5	0.7	2.3	50.8	-3.1
526	2017-12-27	22:00:00	18.5	0.7	2.3	50.8	-4.5
527	2017-12-27	23:00:00	18.5	0.8	2.3	50.8	-5.0
528	2017-12-28	00:00:00	18.5	0.8	2.3	50.8	-5.3
529	2017-12-28	01:00:00	18.5	0.8	2.3	50.8	-5.9
530	2017-12-28	02:00:00	19.0	0.8	2.3	50.8	-6.5
531	2017-12-28	03:00:00	19.0	0.9	2.3	50.8	-6.5
532	2017-12-28	04:00:00	19.0	0.9	2.3	50.8	-6.7
533	2017-12-28	05:00:00	19.0	0.9	2.3	50.8	-7.0
534	2017-12-28	06:00:00	19.0	0.9	2.3	50.8	-7.7
535	2017-12-28	07:00:00	19.0	1.0	2.3	50.8	-7.5
536	2017-12-28	08:00:00	19.0	1.0	2.3	50.8	-7.0
537	2017-12-28	09:00:00	19.0	1.0	2.3	50.8	-6.2
538	2017-12-28	10:00:00	19.0	1.0	2.3	50.8	-6.4
539	2017-12-28	11:00:00	19.0	1.1	2.3	50.8	-6.6
540	2017-12-28	12:00:00	19.0	1.1	2.3	50.8	-7.0
541	2017-12-28	13:00:00	19.0	1.1	2.3	50.8	-7.4
542	2017-12-28	14:00:00	19.5	1.2	2.3	50.8	-7.6
543	2017-12-28	15:00:00	19.5	1.2	2.3	50.8	-7.8
544	2017-12-28	16:00:00	19.5	1.2	2.3	50.8	-8.1
545	2017-12-28	17:00:00	19.5	1.2	2.3	50.8	-8.5
546	2017-12-28	18:00:00	19.5	1.3	2.3	50.8	-9.0
547	2017-12-28	19:00:00	19.5	1.3	2.3	50.8	-9.6
548	2017-12-28	20:00:00	19.5	1.3	2.3	50.8	-10.4
549	2017-12-28	21:00:00	19.5	1.3	2.3	50.8	-10.9
550	2017-12-28	22:00:00	19.5	1.4	2.3	50.8	-11.1
551	2017-12-28	23:00:00	19.5	1.4	2.3	50.8	-11.4
552	2017-12-29	00:00:00	20.0	1.4	2.3	50.8	-11.9
553	2017-12-29	01:00:00	20.0	1.4	2.3	50.8	-12.7
554	2017-12-29	02:00:00	20.0	1.4	2.3	50.8	-13.4
555	2017-12-29	03:00:00	20.0	1.5	2.3	50.8	-13.4
556	2017-12-29	04:00:00	20.0	1.5	2.3	50.8	-14.7
557	2017-12-29	05:00:00	20.0	1.5	2.3	50.8	-17.1
558	2017-12-29	06:00:00	20.0	1.5	2.3	50.8	-18.1
559	2017-12-29	07:00:00	20.0	1.5	2.3	50.8	-19.6
560	2017-12-29	08:00:00	20.5	1.5	2.3	50.8	-20.0
561	2017-12-29	09:00:00	20.5	1.5	2.3	50.8	-18.6
562	2017-12-29	10:00:00	20.5	1.5	2.3	50.8	-16.6
563	2017-12-29	11:00:00	20.5	1.5	2.3	50.8	-15.9
564	2017-12-29	12:00:00	20.5	1.5	2.3	50.8	-13.4
565	2017-12-29	13:00:00	20.5	1.5	2.3	50.8	-12.3
566	2017-12-29	14:00:00	21.0	1.5	2.3	50.8	-12.1
567	2017-12-29	15:00:00	21.0	1.5	2.3	50.8	-12.3
568	2017-12-29	16:00:00	21.0	1.5	2.3	50.8	-12.0
569	2017-12-29	17:00:00	21.0	1.5	2.3	50.8	-12.1
570	2017-12-29	18:00:00	21.0	1.5	2.3	50.8	-12.6
571	2017-12-29	19:00:00	21.0	1.5	2.3	50.8	-12.0
572	2017-12-29	20:00:00	21.0	1.5	2.3	50.8	-11.3
573	2017-12-29	21:00:00	21.5	1.5	2.3	50.8	-11.2
574	2017-12-29	22:00:00	21.5	1.4	2.3	53.3	-10.1
575	2017-12-29	23:00:00	21.5	1.4	2.3	53.3	-10.3
576	2017-12-30	00:00:00	21.5	1.4	2.3	53.3	-10.3
577	2017-12-30	01:00:00	21.5	1.4	2.3	53.3	-10.1
578	2017-12-30	02:00:00	21.5	1.4	2.3	53.3	-10.0
579	2017-12-30	03:00:00	21.5	1.4	2.3	53.3	-9.7
580	2017-12-30	04:00:00	21.5	1.4	2.3	53.3	-8.9
581	2017-12-30	05:00:00	22.0	1.3	2.3	55.8	-8.2
582	2017-12-30	06:00:00	22.0	1.3	2.3	55.8	-7.8
583	2017-12-30	07:00:00	22.0	1.3	2.3	55.8	-7.6
584	2017-12-30	08:00:00	22.0	1.3	2.3	55.8	-7.3
585	2017-12-30	09:00:00	22.0	1.3	2.3	55.8	-7.1
586	2017-12-30	10:00:00	22.0	1.3	2.3	58.3	-6.5
587	2017-12-30	11:00:00	22.0	1.2	2.3	58.3	-5.6
588	2017-12-30	12:00:00	22.0	1.2	2.3	58.3	-5.0
589	2017-12-30	13:00:00	22.0	1.2	2.3	58.3	-4.3
590	2017-12-30	14:00:00	22.0	1.2	2.3	58.3	-4.5
591	2017-12-30	15:00:00	22.5	1.2	2.3	58.3	-4.0
592	2017-12-30	16:00:00	22.5	1.2	2.3	58.3	-3.9
593	2017-12-30	17:00:00	22.5	1.2	2.3	58.3	-3.2
594	2017-12-30	18:00:00	22.5	1.1	2.3	58.3	-2.5
595	2017-12-30	19:00:00	22.5	1.1	2.3	58.3	-1.2
596	2017-12-30	20:00:00	22.5	1.1	2.3	58.3	-0.8
597	2017-12-30	21:00:00	22.5	1.1	2.3	58.3	-0.9
598	2017-12-30	22:00:00	22.5	1.1	2.3	58.3	-1.9
599	2017-12-30	23:00:00	22.5	1.1	2.3	58.3	-2.2
600	2017-12-31	00:00:00	22.5	1.1	2.3	58.3	-2.1
601	2017-12-31	01:00:00	22.5	1.1	2.3	58.3	-4.2
602	2017-12-31	02:00:00	22.5	1.1	2.3	58.3	-6.1
603	2017-12-31	03:00:00	23.0	1.0	2.3	58.3	-6.7
604	2017-12-31	04:00:00	23.0	1.0	2.3	58.3	-8.5
605	2017-12-31	05:00:00	23.0	1.0	2.3	58.3	-9.3
606	2017-12-31	06:00:00	23.0	1.0	2.3	58.3	-10.8
607	2017-12-31	07:00:00	23.0	1.0	2.3	58.3	-9.3
608	2017-12-31	08:00:00	23.0	1.0	2.3	58.3	-11.6
609	2017-12-31	09:00:00	23.0	1.0	2.3	58.3	-8.5
610	2017-12-31	10:00:00	23.0	0.9	2.3	58.3	-7.8
611	2017-12-31	11:00:00	23.0	0.9	2.3	58.3	-5.3
612	2017-12-31	12:00:00	23.0	0.9	2.3	58.3	-3.3
613	2017-12-31	13:00:00	23.5	0.9	2.3	58.3	-2.8
614	2017-12-31	14:00:00	23.5	0.9	2.3	58.3	0.2
615	2017-12-31	15:00:00	23.5	0.9	2.3	58.3	0.7
616	2017-12-31	16:00:00	23.5	0.8	2.3	58.3	-1.1
617	2017-12-31	17:00:00	23.5	0.8	2.3	58.3	-0.8
618	2017-12-31	18:00:00	23.5	0.8	2.3	58.3	-0.6
619	2017-12-31	19:00:00	23.5	0.8	2.3	58.3	-0.1
620	2017-12-31	20:00:00	23.5	0.8	2.3	58.3	-0.2
621	2017-12-31	21:00:00	23.5	0.8	2.3	58.3	-0.9
622	2017-12-31	22:00:00	23.5	0.8	2.3	58.3	-1.6
623	2017-12-31	23:00:00	23.5	0.8	2.3	58.3	-2.0
624	2018-01-01	00:00:00	23.5	0.8	2.3	58.3	-2.2
625	2018-01-01	01:00:00	23.5	0.8	2.3	58.3	-1.6
626	2018-01-01	02:00:00	23.5	0.8	2.3	58.3	-2.6
627	2018-01-01	03:00:00	23.5	0.8	2.3	58.3	-2.9
628	2018-01-01	04:00:00	23.5	0.8	2.3	58.3	-3.4
629	2018-01-01	05:00:00	23.5	0.8	2.3	58.3	-3.1
630	2018-01-01	06:00:00	23.5	0.8	2.3	58.3	-3.2
631	2018-01-01	07:00:00	24.0	0.8	2.3	60.8	-1.8
632	2018-01-01	08:00:00	24.0	0.8	2.3	60.8	-2.0
633	2018-01-01	09:00:00	24.0	0.8	2.3	60.8	-3.2
634	2018-01-01	10:00:00	24.0	0.8	2.3	60.8	-3.4
635	2018-01-01	11:00:00	24.0	0.8	2.3	60.8	-3.2
636	2018-01-01	12:00:00	24.0	0.8	2.3	60.8	-2.6
637	2018-01-01	13:00:00	24.0	0.8	2.3	60.8	-2.3
638	2018-01-01	14:00:00	24.0	0.8	2.3	60.8	-2.2
639	2018-01-01	15:00:00	24.0	0.8	2.3	60.8	-4.0
640	2018-01-01	16:00:00	24.0	0.8	2.3	60.8	-6.5
641	2018-01-01	17:00:00	24.0	0.8	2.3	60.8	-9.3
642	2018-01-01	18:00:00	24.0	0.8	2.3	60.8	-9.8
643	2018-01-01	19:00:00	24.0	0.8	2.3	60.8	-10.2
644	2018-01-01	20:00:00	24.0	0.8	2.3	60.8	-11.3
645	2018-01-01	21:00:00	24.0	0.8	2.3	60.8	-10.8
646	2018-01-01	22:00:00	24.5	0.9	2.3	60.8	-9.5
647	2018-01-01	23:00:00	24.5	0.9	2.3	60.8	-9.4
648	2018-01-02	00:00:00	24.5	0.9	2.3	60.8	-7.7
649	2018-01-02	01:00:00	24.5	0.9	2.3	60.8	-4.0
650	2018-01-02	02:00:00	24.5	0.9	2.3	60.8	-3.4
651	2018-01-02	03:00:00	24.5	0.9	2.3	60.8	-5.2
652	2018-01-02	04:00:00	24.5	0.9	2.3	60.8	-4.7
653	2018-01-02	05:00:00	24.5	0.9	2.3	60.8	-6.5
654	2018-01-02	06:00:00	24.5	0.9	2.3	60.8	-5.9
655	2018-01-02	07:00:00	24.5	0.9	2.3	60.8	-4.8
656	2018-01-02	08:00:00	24.5	0.9	2.3	60.8	-5.0
657	2018-01-02	09:00:00	24.5	0.9	2.3	60.8	-5.2
658	2018-01-02	10:00:00	24.5	0.9	2.3	60.8	-4.6
659	2018-01-02	11:00:00	25.0	0.9	2.3	60.8	-4.5
660	2018-01-02	12:00:00	25.0	0.9	2.3	60.8	-3.6
661	2018-01-02	13:00:00	25.0	0.9	2.3	60.8	-3.6
662	2018-01-02	14:00:00	25.0	0.9	2.3	60.8	-2.9
663	2018-01-02	15:00:00	25.0	0.9	2.3	60.8	-3.1
664	2018-01-02	16:00:00	25.0	0.9	2.3	60.8	-4.2
665	2018-01-02	17:00:00	25.0	0.9	2.3	60.8	-7.6
666	2018-01-02	18:00:00	25.0	0.9	2.3	60.8	-9.8
667	2018-01-02	19:00:00	25.0	0.9	2.3	60.8	-11.0
668	2018-01-02	20:00:00	25.0	0.9	2.3	60.8	-9.6
669	2018-01-02	21:00:00	25.0	0.9	2.3	60.8	-9.0
670	2018-01-02	22:00:00	25.0	0.9	2.3	60.8	-8.6
671	2018-01-02	23:00:00	25.0	0.9	2.3	60.8	-8.6
672	2018-01-03	00:00:00	25.0	0.9	2.3	60.8	-8.5
673	2018-01-03	01:00:00	25.5	0.9	2.3	60.8	-7.4
674	2018-01-03	02:00:00	25.5	0.9	2.3	60.8	-7.1
675	2018-01-03	03:00:00	25.5	0.8	2.3	60.8	-6.7
676	2018-01-03	04:00:00	25.5	0.8	2.3	60.8	-7.2
